x,y,desired_speed
9.775495088531105,-10.761261337734236,1999.9999999999534
9.8042687981034,-10.768983347435292,1999.9999999999534
9.833951302219036,-10.774537616743755,1999.9999999999534
9.86613274784068,-10.777754861550765,1999.9999999999534
9.897909558647301,-10.779544578013066,1999.9999999999534
9.93085452643125,-10.77951430343343,1999.9999999999534
9.964787191030048,-10.774854349914412,1999.9999999999534
9.99645257106386,-10.7681497653076,1999.9999999999534
10.025526465214359,-10.759075163496256,1999.9999999999534
10.055946693010656,-10.748400776972822,1999.9999999999534
10.086443044342875,-10.735777612782778,1999.9999999999534
10.115482669942178,-10.724283934766564,1999.9999999999534
10.14310975358367,-10.711599259375419,1999.9999999999534
10.171202119434387,-10.69927076803031,1999.9999999999534
10.198482591472315,-10.685580756558418,1999.9999999999534
10.226051067880478,-10.671654957197868,1999.9999999999534
10.251005571263132,-10.65725582496978,1999.9999999999534
10.275958043314178,-10.6404853279871,1999.9999999999534
10.299985408561579,-10.622240646547356,1999.9999999999534
10.32468872872297,-10.602111435536363,1999.9999999999534
10.350089435275994,-10.581335982381136,1999.9999999999534
10.37331821304793,-10.56067582423318,1999.9999999999534
10.393673705316322,-10.539893753546828,1999.9999999999534
10.41485217258548,-10.51932069474732,1999.9999999999534
10.4340290285144,-10.498383244114777,1999.9999999999534
10.450717141651946,-10.476535647745221,1999.9999999999534
10.466829416939204,-10.454152160331418,1999.9999999999534
10.48252412594705,-10.431141114243221,1999.9999999999534
10.496654431118225,-10.407488387062083,1999.9999999999534
10.511814443495354,-10.382833559155847,1999.9999999999534
10.525447433203073,-10.359663176979351,1999.9999999999534
10.5382187498259,-10.335675199897263,1999.9999999999534
10.550110019458014,-10.31286584799734,1999.9999999999534
10.56078059682819,-10.292156495301489,1999.9999999999534
10.568956128095724,-10.270915857339842,1999.9999999999534
10.577743383885059,-10.247739038031796,1999.5112414466787
10.586489656187926,-10.223414514315746,1998.708280966299
10.593616141324958,-10.200592996629743,1997.7536367969717
10.601534752708679,-10.17716075728749,1996.7977887888435
